version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/chineseSimplified.xml,chineseSimplified.xml,,95894,2021-12-08T20:13:44+00:00,fc75911d4351930af8cbc0f311bbac2b,e57e49708303e8911530a088f0a03e96ec036334,81fd04256df238be998748f5858227fe427538cfa08f198f1d5a06b2f2de15b7,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,themes/Choco.xml,Choco.xml,,93376,2021-12-08T20:13:44+00:00,ed7bbf24b1a73fc207e81219651cb16a,585d44ba2e7e274eaa353e6f11c77a8775df814c,fb24eb29365247ae915304eb0e63b077b0db05415b516883b30b6955c23425ea,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/cmake.xml,cmake.xml,,7884,2021-12-08T20:13:44+00:00,4f983f57c1815f6b74ae78da2ea3c3ea,ccd8399d9f50bbe22e9b1f5e1b7b8fadc200f4f9,f902adc5faf041306b54d48914a5bc9c8d45057a4da431786aef451e2c39d1f7,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,functionList/cobol-free.xml,cobol-free.xml,,1772,2021-12-08T20:13:44+00:00,0b82534cdd9ffec3e57d80ce95a49293,c07e6c127653b7d9604b3f53274d562d3084e19a,5639c845d56dedecd2cfdb082b734593b5d618a87f1bd8ec612a8b3f4245566a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,functionList/cobol.xml,cobol.xml,,1368,2021-12-08T20:13:44+00:00,42e52d6bcc674ecaca09feabf0c46dc2,fab3e864a8f51497e9febfe1c47c9058ddd7b137,057784451e3442f381f6a8af931a7050f88d19bda6bc939d37607532a353da1c,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/cobol.xml,cobol.xml,,47435,2021-12-08T20:13:44+00:00,14a6c0b65978315cd52c54c3fcf1e96a,a7a2e4a2e3a3671ae2d663f833ffe0f835391745,5b59b5e1a453df08761332ed75ba5abb027716911cf88fca0fe25985ceec2e17,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/coffee.xml,coffee.xml,,1503,2021-12-08T20:13:44+00:00,28e3f4b13cf33fbfe47e71611ee8d45e,820858ce39f6eacc44a141c23b457520294d1806,2fc2a95486f8f06adf471429cff3b55d0ec5d3797235692e1da558b558141c2a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,contextMenu.xml,contextMenu.xml,,3913,2021-12-08T20:13:44+00:00,2984290241c4f21a08bdaddbe4b52a6e,16af502a61843ef909468ca00b2c8339006fb650,fa800613959517b3338e00f568d5cb2aa142fe88781d4f047f591ba9fbe6c65a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$_14_/contextMenu.xml,contextMenu.xml,,3913,2021-12-08T20:13:44+00:00,2984290241c4f21a08bdaddbe4b52a6e,16af502a61843ef909468ca00b2c8339006fb650,fa800613959517b3338e00f568d5cb2aa142fe88781d4f047f591ba9fbe6c65a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/corsican.xml,corsican.xml,,109833,2021-12-08T20:13:44+00:00,44924a0f9d27827a3754e6398e550833,c4cd877f6b36e937d390e92d976af1fb7ef49993,a064e937e56d44073943cd8e77784803ed90c7c60e9a9c2d361f8ddf738d4246,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,functionList/cpp.xml,cpp.xml,,18515,2021-12-08T20:13:44+00:00,c794bb828625f83122e89b24bbc5f0c8,5b7d579ce72746284dcd1c71e7751cc32ae06c01,40cf1af5650b699a947899d2b43a00dcb64cdeaf080651c82a7930910c1c03f4,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/cpp.xml,cpp.xml,,61526,2021-12-08T20:13:44+00:00,96b467677841b3067cc07c63c687ba4e,1971ddd33d802ef77e45d7a858d1d5b32060f7a3,28add87d67b1b542bdeeeeb45ad1528c3f28e4e56c40367e869b717c5f44be49,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/croatian.xml,croatian.xml,,103183,2021-12-08T20:13:44+00:00,35e408a440fe0100eccc403693796f23,b40cba8276c278541daaab12c57959663a54ca7c,480820c5e6a0bef69febad6f27d1bc61dd317d6b8eff4fd4b2d240c97e10d748,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,functionList/cs.xml,cs.xml,,1834,2021-12-08T20:13:44+00:00,0f35ee0cb20a383942b7ea9a0dc91b61,2770947a577f53c16f25b36ba30e6f94fb0e8209,59345c006cd9bde5ef532aae1f119758d45030993181c272bb0dd6fc0c5d01e5,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/cs.xml,cs.xml,,33888,2021-12-08T20:13:44+00:00,5ed5ae58adcce9b305f536a15ce46f55,1415b8cb77a2d76236437fd6805f18356ef5337d,51167c87e44f41d00756bf36c425de070ab831d8b18e75b5c1d3b1468f20dcf9,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,autoCompletion/css.xml,css.xml,,11515,2021-12-08T20:13:44+00:00,64dabdc0a5648e812e85753a9525644b,50876b7deb96c121fbde72ea94774c053ef5e457,1ce87ddfd55e689461791ce1f2373a38d73e57035725e9cc43d69d5a8ef43adf,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/czech.xml,czech.xml,,91523,2021-12-08T20:13:44+00:00,70b45bdac3e05cbc6f1a45ff18adc8b4,f822c1f98ebe9d4e1755d87b5f0e50b3538d14fc,77dfc642e224c30bdcde61f38931bc1399edf83f3f7783463e3bc373006a7954,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
8.1.9.3,github,arm64,npp.8.1.9.3.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/danish.xml,danish.xml,,91917,2021-12-08T20:13:44+00:00,453d5e98f9689ce91ce32aa5632fa79d,2480f901c0a9fc5ea25a6654072a1af2c67f41bd,3aa2b7c8e24ab7cc441319e0af3afc7002e98c42e7db8113afb3b5a047cebf2f,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.1.9.3/npp.8.1.9.3.Installer.arm64.exe
